524,"khj","2018-10-24",18,74,64,"M"
525,"khj","2018-10-24",18,44,59,"M"
526,"khj","2018-10-24",18,118,83,"M"
527,"khj","2018-10-24",18,52,41,"M"
528,"khj","2018-10-24",18,74,81,"M"
529,"khj","2018-10-24",18,55,54,"M"
530,"khj","2018-10-24",18,88,107,"M"
531,"khj","2018-10-24",18,66,44,"M"
532,"khj","2018-10-24",18,73,82,"M"
533,"khj","2018-10-24",19,58,51,"M"
534,"khj","2018-10-24",19,88,99,"M"
535,"khj","2018-10-24",19,102,113,"M"
536,"khj","2018-10-24",19,45,7,"M"
537,"khj","2018-10-24",19,95,101,"M"
538,"khj","2018-10-24",19,65,65,"M"
539,"khj","2018-10-24",19,103,119,"M"
540,"khj","2018-10-24",19,92,89,"M"
541,"khj","2018-10-24",19,107,107,"M"
542,"khj","2018-10-24",19,49,85,"M"
543,"khj","2018-10-24",19,69,41,"M"
544,"khj","2018-10-24",19,60,58,"M"
545,"khj","2018-10-24",19,62,33,"M"
546,"khj","2018-10-24",19,101,92,"M"
547,"khj","2018-10-24",19,82,130,"M"
548,"khj","2018-10-24",19,106,136,"M"
549,"khj","2018-10-24",19,53,57,"M"
550,"khj","2018-10-24",19,108,108,"M"
551,"khj","2018-10-24",19,42,54,"M"
552,"khj","2018-10-24",19,65,81,"M"
553,"khj","2018-10-24",19,63,81,"M"
554,"khj","2018-10-24",19,90,130,"M"
555,"khj","2018-10-24",19,53,30,"M"
556,"khj","2018-10-24",19,65,93,"M"
557,"khj","2018-10-24",19,107,114,"M"
558,"khj","2018-10-24",19,80,88,"M"
559,"khj","2018-10-24",19,117,119,"M"
560,"khj","2018-10-24",20,85,72,"M"
561,"khj","2018-10-24",20,102,102,"M"
562,"khj","2018-10-24",20,100,107,"M"
563,"khj","2018-10-24",20,114,109,"M"
564,"khj","2018-10-24",20,57,29,"M"
565,"khj","2018-10-24",20,79,66,"M"
566,"khj","2018-10-24",20,56,79,"M"
567,"khj","2018-10-24",20,76,81,"M"
568,"khj","2018-10-24",20,54,86,"M"
569,"khj","2018-10-24",20,105,147,"M"
570,"khj","2018-10-24",20,93,131,"M"
571,"khj","2018-10-24",20,91,117,"M"
572,"khj","2018-10-24",20,113,140,"M"
573,"khj","2018-10-24",20,98,97,"M"
574,"khj","2018-10-24",20,111,132,"M"
575,"khj","2018-10-24",20,78,25,"M"
576,"khj","2018-10-24",20,90,134,"M"
577,"khj","2018-10-24",20,48,22,"M"
578,"khj","2018-10-24",20,99,129,"M"
579,"khj","2018-10-24",20,79,62,"M"
580,"khj","2018-10-24",20,101,89,"M"
581,"khj","2018-10-24",20,76,86,"M"
582,"khj","2018-10-24",20,86,86,"M"
583,"khj","2018-10-24",20,76,109,"M"
584,"khj","2018-10-24",21,47,27,"M"
585,"khj","2018-10-24",21,97,96,"M"
586,"khj","2018-10-24",21,46,36,"M"
587,"khj","2018-10-24",21,67,72,"M"
588,"khj","2018-10-24",21,54,81,"M"
589,"khj","2018-10-24",21,111,126,"M"
590,"khj","2018-10-24",21,66,72,"M"
591,"khj","2018-10-24",21,110,92,"M"
592,"khj","2018-10-24",21,97,83,"M"
593,"khj","2018-10-24",21,110,104,"M"
594,"khj","2018-10-24",21,44,26,"M"
595,"khj","2018-10-24",21,112,105,"M"
596,"khj","2018-10-24",21,53,56,"M"
597,"khj","2018-10-24",21,102,99,"M"
598,"khj","2018-10-24",21,81,56,"M"
599,"khj","2018-10-24",21,100,89,"M"
600,"khj","2018-10-24",21,92,46,"M"
601,"khj","2018-10-24",21,93,92,"M"
602,"khj","2018-10-24",21,94,92,"M"
603,"khj","2018-10-24",21,65,-14,"M"
604,"khj","2018-10-24",21,93,88,"M"
605,"khj","2018-10-24",21,47,97,"M"
606,"khj","2018-10-24",21,110,140,"M"
